Magnetism	Number	of	times	done
241	-2274
242	-2308
243	-2324
244	-2320
245	-2308
246	-2288
247	-2256
248	-2224
249	-2188
250	-2154
251	-2138
252	-2120
253	-2092
254	-2074
255	-2048
256	-2036
257	-2032
258	-2032
259	-2024
260	-2004
261	-1976
262	-1954
263	-1932
264	-1904
265	-1874
266	-1852
267	-1822
268	-1792
269	-1774
270	-1756
271	-1726
272	-1690
273	-1652
274	-1626
275	-1602
276	-1568
277	-1528
278	-1474
279	-1440
280	-1416
281	-1386
282	-1348
283	-1326
284	-1318
285	-1300
286	-1288
287	-1280
288	-1280
289	-1296
290	-1320
291	-1332
292	-1360
293	-1372
294	-1388
295	-1408
296	-1400
297	-1390
298	-1382
299	-1364
300	-1322
301	-1284
302	-1238
303	-1186
304	-1114
305	-1038
306	-968
307	-900
308	-854
309	-800
310	-768
311	-740
312	-706
313	-688
314	-668
315	-638
316	-608
317	-588
318	-568
319	-528
320	-474
321	-434
322	-402
323	-378
324	-340
325	-304
326	-256
327	-210
328	-164
329	-126
330	-84
331	-52
332	-24
333	14
334	48
335	92
336	144
337	190
338	236
339	280
340	316
341	346
342	370
343	386
344	412
345	440
346	458
347	470
348	470
349	476
350	484
351	502
352	522
353	540
354	560
355	562
356	572
357	578
358	584
359	606
360	626
361	654
362	666
363	680
364	684
365	680
366	684
367	692
368	708
369	730
370	748
371	772
372	800
373	832
374	856
375	870
376	890
377	918
378	950
379	984
380	1024
381	1066
382	1110
383	1146
384	1176
385	1206
386	1232
387	1266
388	1290
389	1324
390	1360
391	1410
392	1448
393	1486
394	1522
395	1590
396	1656
397	1722
398	1792
399	1848
400	1888
401	1948
402	2000
403	2054
404	2092
405	2120
406	2156
407	2178
408	2210
409	2258
410	2294
411	2346
412	2372
413	2382
414	2378
415	2366
416	2356
417	2350
418	2354
419	2338
420	2322
421	2312
422	2292
423	2276
424	2256
425	2234
426	2206
427	2172
428	2128
429	2084
430	2048
431	2022
432	1980
433	1950
434	1926
435	1918
436	1930
437	1938
438	1938
439	1932
440	1918
441	1884
442	1854
443	1834
444	1816
445	1788
446	1748
447	1700
448	1672
449	1630
450	1590
451	1538
452	1496
453	1442
454	1382
455	1312
456	1242
457	1192
458	1154
459	1100
460	1038
461	988
462	950
463	908
464	878
465	846
466	824
467	792
468	758
469	726
470	692
471	654
472	626
473	600
474	576
475	564
476	564
477	554
478	530
479	518
480	508
481	496
482	462
483	456
484	450
485	450
486	442
487	416
488	398
489	380
490	372
491	350
492	332
493	312
494	290
495	282
496	256
497	228
498	204
499	188
500	168
501	162
502	156
503	148
504	132
505	102
506	70
507	42
508	8
509	-24
510	-44
511	-56
512	-66
513	-74
514	-86
515	-96
516	-116
517	-128
518	-168
519	-204
520	-234
521	-260
522	-260
523	-258
524	-242
525	-224
526	-198
527	-154
528	-126
529	-116
530	-108
531	-88
532	-72
533	-48
534	-20
535	2
536	20
537	34
538	46
539	60
540	84
541	112
542	118
543	136
544	142
545	146
546	150
547	160
548	162
549	178
550	186
551	190
552	206
553	222
554	236
555	244
556	260
557	288
558	312
559	322
560	316
561	290
562	274
563	268
564	274
565	282
566	298
567	318
568	328
569	328
570	344
571	370
572	386
573	400
574	396
575	392
576	394
577	380
578	364
579	358
580	354
581	368
582	382
583	388
584	404
585	404
586	420
587	430
588	428
589	434
590	442
591	444
592	438
593	426
594	398
595	384
596	386
597	388
598	382
599	370
600	364
601	354
602	340
603	336
604	338
605	320
606	296
607	264
608	252
609	234
610	210
611	202
612	206
613	226
614	250
615	284
616	296
617	304
618	296
619	288
620	274
621	276
622	304
623	326
624	344
625	386
626	442
627	492
628	550
629	620
630	692
631	748
632	788
633	826
634	842
635	868
636	890
637	918
638	958
639	1010
640	1050
641	1078
642	1104
643	1130
644	1152
645	1194
646	1240
647	1290
648	1330
649	1366
650	1406
651	1434
652	1454
653	1478
654	1482
655	1504
656	1528
657	1556
658	1570
659	1580
660	1586
661	1580
662	1556
663	1544
664	1522
665	1500
666	1474
667	1460
668	1464
669	1464
670	1470
671	1476
672	1484
673	1496
674	1510
675	1532
676	1560
677	1606
678	1646
679	1682
680	1718
681	1768
682	1834
683	1880
684	1956
685	2022
686	2098
687	2160
688	2208
689	2270
690	2332
691	2380
692	2440
693	2504
694	2572
695	2630
696	2672
697	2702
698	2724
699	2746
700	2750
701	2728
702	2700
703	2662
704	2618
705	2570
706	2508
707	2430
708	2350
709	2272
710	2206
711	2152
712	2116
713	2092
714	2058
715	2016
716	1972
717	1908
718	1852
719	1794
720	1728
721	1680
722	1624
723	1570
724	1516
725	1460
726	1400
727	1346
728	1294
729	1246
730	1216
731	1176
732	1144
733	1106
734	1080
735	1052
736	1014
737	966
738	920
739	878
740	830
741	794
742	760
743	732
744	718
745	704
746	678
747	638
748	602
749	576
750	542
751	512
752	484
753	446
754	402
755	362
756	334
757	298
758	278
759	260
760	226
761	178
762	126
763	76
764	16
765	-42
766	-90
767	-128
768	-158
769	-178
770	-204
771	-210
772	-206
773	-214
774	-210
775	-174
776	-120
777	-58
778	0
779	36
780	62
781	78
782	96
783	102
784	122
785	132
786	162
787	172
788	164
789	168
790	162
791	160
792	160
793	156
794	168
795	184
796	200
797	208
798	226
799	242
800	254
801	274
802	296
803	320
804	356
805	402
806	426
807	464
808	492
809	540
810	580
811	612
812	642
813	680
814	720
815	754
816	792
817	840
818	892
819	938
820	966
821	982
822	992
823	998
824	1000
825	1010
826	1014
827	1016
828	1004
829	1006
830	992
831	968
832	936
833	912
834	882
835	866
836	862
837	856
838	864
839	866
840	876
841	904
842	930
843	962
844	994
845	1028
846	1076
847	1124
848	1166
849	1198
850	1228
851	1270
852	1302
853	1324
854	1348
855	1348
856	1348
857	1342
858	1338
859	1328
860	1286
861	1244
862	1214
863	1194
864	1182
865	1148
866	1114
867	1068
868	1010
869	928
870	866
871	804
872	760
873	710
874	666
875	624
876	570
877	516
878	482
879	450
880	418
881	382
882	366
883	344
884	324
885	292
886	248
887	210
888	174
889	128
890	94
891	60
892	6
893	-54
894	-94
895	-146
896	-210
897	-274
898	-320
899	-356
900	-402
901	-440
902	-456
903	-468
904	-474
905	-474
906	-464
907	-448
908	-436
909	-416
910	-394
911	-368
912	-326
913	-276
914	-230
915	-186
916	-164
917	-138
918	-120
919	-90
920	-66
921	-38
922	-32
923	-22
924	-2
925	14
926	42
927	76
928	106
929	106
930	92
931	90
932	98
933	100
934	98
935	88
936	76
937	50
938	24
939	-18
940	-50
941	-50
942	-42
943	-32
944	-12
945	0
946	4
947	4
948	-16
949	-42
950	-64
951	-78
952	-100
953	-126
954	-152
955	-172
956	-176
957	-178
958	-174
959	-182
960	-166
961	-170
962	-164
963	-174
964	-180
965	-214
966	-248
967	-290
968	-326
969	-374
970	-402
971	-430
972	-448
973	-446
974	-450
975	-456
976	-480
977	-484
978	-490
979	-482
980	-468
981	-466
982	-456
983	-446
984	-430
985	-414
986	-408
987	-406
988	-386
989	-358
990	-328
991	-290
992	-244
993	-198
994	-156
995	-132
996	-92
997	-60
998	-26
999	28
1000	72
1001	114
1002	142
1003	166
1004	188
1005	192
1006	188
1007	198
1008	220
1009	234
1010	236
1011	246
1012	272
1013	282
1014	286
1015	288
1016	288
1017	290
1018	294
1019	294
1020	276
1021	246
1022	192
1023	144
1024	86
1025	48
1026	2
1027	-38
1028	-70
1029	-88
1030	-96
1031	-116
1032	-136
1033	-132
1034	-116
1035	-106
1036	-118
1037	-134
1038	-146
1039	-162
1040	-178
1041	-204
1042	-230
1043	-258
1044	-296
1045	-346
1046	-390
1047	-432
1048	-474
1049	-502
1050	-536
1051	-580
1052	-634
1053	-680
1054	-750
1055	-814
1056	-884
1057	-952
1058	-1020
1059	-1080
1060	-1130
1061	-1172
1062	-1216
1063	-1258
1064	-1326
1065	-1412
1066	-1500
1067	-1598
1068	-1688
1069	-1760
1070	-1824
1071	-1882
1072	-1950
1073	-2026
1074	-2072
1075	-2102
1076	-2130
1077	-2140
1078	-2144
1079	-2136
1080	-2130
1081	-2132
1082	-2142
1083	-2150
1084	-2162
1085	-2168
1086	-2182
1087	-2196
1088	-2226
1089	-2234
1090	-2232
1091	-2214
1092	-2210
1093	-2202
1094	-2190
1095	-2184
1096	-2182
1097	-2170
1098	-2164
1099	-2174
1100	-2170
1101	-2148
1102	-2144
1103	-2130
1104	-2128
1105	-2116
1106	-2098
1107	-2096
1108	-2080
1109	-2068
1110	-2050
1111	-2040
1112	-2046
1113	-2064
1114	-2072
1115	-2080
1116	-2068
1117	-2044
1118	-2028
1119	-2014
1120	-2016
1121	-2002
1122	-1976
1123	-1940
1124	-1896
1125	-1846
1126	-1814
1127	-1772
1128	-1744
1129	-1724
1130	-1700
1131	-1680
1132	-1662
1133	-1638
1134	-1626
1135	-1634
1136	-1652
1137	-1670
1138	-1694
1139	-1718
1140	-1728
1141	-1746
1142	-1750
1143	-1742
1144	-1724
1145	-1690
1146	-1674
1147	-1654
1148	-1636
1149	-1602
1150	-1580
1151	-1558
1152	-1516
1153	-1474
1154	-1434
1155	-1396
1156	-1358
1157	-1316
1158	-1282
1159	-1252
1160	-1244
1161	-1236
1162	-1224
1163	-1216
1164	-1208
1165	-1208
1166	-1208
1167	-1210
1168	-1206
1169	-1186
1170	-1162
1171	-1148
1172	-1154
1173	-1142
1174	-1118
1175	-1104
1176	-1086
1177	-1074
1178	-1066
1179	-1056
1180	-1044
1181	-1052
1182	-1046
1183	-1050
1184	-1046
1185	-1062
1186	-1080
1187	-1106
1188	-1126
1189	-1134
1190	-1134
1191	-1120
1192	-1084
1193	-1042
1194	-976
1195	-900
1196	-816
1197	-720
1198	-624
1199	-552
1200	-472
1201	-386
1202	-280
1203	-186
1204	-112
1205	-34
1206	32
1207	104
1208	172
1209	230
1210	274
1211	336
1212	382
1213	414
1214	430
1215	430
1216	436
1217	464
1218	504
1219	532
1220	556
1221	578
1222	580
1223	594
1224	606
1225	628
1226	644
1227	630
1228	630
1229	640
1230	650
1231	650
1232	656
1233	656
1234	666
1235	674
1236	682
1237	694
1238	700
1239	690
1240	676
1241	668
1242	648
1243	624
1244	604
1245	600
1246	614
1247	648
1248	698
1249	732
1250	764
1251	790
1252	814
1253	824
1254	826
1255	808
1256	802
1257	806
1258	798
1259	802
1260	802
1261	806
1262	806
1263	782
1264	770
1265	756
1266	748
1267	752
1268	748
1269	738
1270	722
1271	716
1272	706
1273	678
1274	652
1275	638
1276	610
1277	602
1278	604
1279	606
1280	618
1281	624
1282	640
1283	652
1284	668
1285	692
1286	712
1287	718
1288	726
1289	730
1290	740
1291	762
1292	790
1293	826
1294	878
1295	918
1296	958
1297	994
1298	1028
1299	1054
1300	1084
1301	1110
1302	1122
1303	1120
1304	1096
1305	1074
1306	1058
1307	1060
1308	1046
1309	1016
1310	984
1311	950
1312	904
1313	874
1314	836
1315	786
1316	756
1317	722
1318	676
1319	616
1320	560
1321	508
1322	444
1323	376
1324	318
1325	270
1326	230
1327	202
1328	170
1329	140
1330	126
1331	98
1332	72
1333	30
1334	0
1335	-26
1336	-56
1337	-88
1338	-130
1339	-170
1340	-216
1341	-258
1342	-306
1343	-344
1344	-382
1345	-440
1346	-508
1347	-570
1348	-642
1349	-700
1350	-734
1351	-762
1352	-792
1353	-796
1354	-816
1355	-842
1356	-862
1357	-878
1358	-894
1359	-928
1360	-960
1361	-976
1362	-978
1363	-974
1364	-964
1365	-956
1366	-972
1367	-996
1368	-1020
1369	-1038
1370	-1066
1371	-1090
1372	-1124
1373	-1164
1374	-1192
1375	-1220
1376	-1244
1377	-1280
1378	-1294
1379	-1288
1380	-1292
1381	-1298
1382	-1306
1383	-1306
1384	-1314
1385	-1324
1386	-1338
1387	-1356
1388	-1376
1389	-1394
1390	-1416
1391	-1426
1392	-1430
1393	-1440
1394	-1456
1395	-1474
1396	-1488
1397	-1488
1398	-1492
1399	-1506
1400	-1510
1401	-1492
1402	-1468
1403	-1434
1404	-1404
1405	-1366
1406	-1342
1407	-1316
1408	-1294
1409	-1268
1410	-1228
1411	-1180
1412	-1144
1413	-1094
1414	-1036
1415	-978
1416	-918
1417	-876
1418	-846
1419	-816
1420	-774
1421	-724
1422	-672
1423	-612
1424	-570
1425	-536
1426	-500
1427	-484
1428	-474
1429	-452
1430	-438
1431	-432
1432	-428
1433	-432
1434	-436
1435	-436
1436	-422
1437	-406
1438	-384
1439	-348
1440	-310
1441	-282
1442	-248
1443	-222
1444	-194
1445	-158
1446	-152
1447	-162
1448	-178
1449	-190
1450	-202
1451	-224
1452	-242
1453	-258
1454	-286
1455	-320
1456	-328
1457	-342
1458	-366
1459	-382
1460	-370
1461	-354
1462	-326
1463	-314
1464	-302
1465	-292
1466	-298
1467	-308
1468	-302
1469	-306
1470	-322
1471	-342
1472	-336
1473	-330
1474	-312
1475	-304
1476	-288
1477	-254
1478	-226
1479	-196
1480	-172
1481	-164
1482	-160
1483	-156
1484	-156
1485	-168
1486	-174
1487	-188
1488	-206
1489	-232
1490	-232
1491	-238
1492	-222
1493	-206
1494	-198
1495	-184
1496	-170
1497	-140
1498	-102
1499	-62
1500	-32
1501	-22
1502	-20
1503	2
1504	24
1505	40
1506	44
1507	52
1508	70
1509	88
1510	126
1511	166
1512	202
1513	218
1514	222
1515	236
1516	242
1517	250
1518	262
1519	276
1520	274
1521	264
1522	246
1523	230
1524	214
1525	186
1526	158
1527	132
1528	124
1529	116
1530	100
1531	94
1532	76
1533	62
1534	36
1535	6
1536	-38
1537	-52
1538	-72
1539	-92
1540	-118
1541	-150
1542	-182
1543	-222
1544	-244
1545	-266
1546	-268
1547	-260
1548	-254
1549	-246
1550	-238
1551	-234
1552	-218
1553	-194
1554	-180
1555	-178
1556	-164
1557	-142
1558	-122
1559	-108
1560	-106
1561	-112
1562	-122
1563	-128
1564	-130
1565	-150
1566	-164
1567	-178
1568	-206
1569	-232
1570	-266
1571	-288
1572	-302
1573	-316
1574	-298
1575	-292
1576	-292
1577	-276
1578	-250
1579	-248
1580	-250
1581	-264
1582	-278
1583	-290
1584	-318
1585	-344
1586	-378
1587	-398
1588	-416
1589	-430
1590	-444
1591	-458
1592	-480
1593	-512
1594	-532
1595	-548
1596	-566
1597	-600
1598	-622
1599	-652
1600	-700
1601	-750
1602	-810
1603	-860
1604	-890
1605	-922
1606	-952
1607	-974
1608	-990
1609	-988
1610	-996
1611	-994
1612	-980
1613	-974
1614	-972
1615	-990
1616	-998
1617	-1006
1618	-1000
1619	-1020
1620	-1034
1621	-1064
1622	-1090
1623	-1110
1624	-1130
1625	-1168
1626	-1206
1627	-1250
1628	-1282
1629	-1302
1630	-1304
1631	-1314
1632	-1320
1633	-1330
1634	-1348
1635	-1358
1636	-1380
1637	-1408
1638	-1436
1639	-1436
1640	-1456
1641	-1482
1642	-1512
1643	-1552
1644	-1596
1645	-1634
1646	-1670
1647	-1698
1648	-1728
1649	-1750
1650	-1764
1651	-1768
1652	-1780
1653	-1792
1654	-1800
1655	-1798
1656	-1800
1657	-1824
1658	-1838
1659	-1836
1660	-1832
1661	-1832
1662	-1828
1663	-1820
1664	-1826
1665	-1836
1666	-1848
1667	-1842
1668	-1848
1669	-1846
1670	-1836
1671	-1834
1672	-1834
1673	-1860
1674	-1892
1675	-1916
1676	-1910
1677	-1906
1678	-1904
1679	-1888
1680	-1862
1681	-1828
1682	-1804
1683	-1758
1684	-1726
1685	-1712
1686	-1702
1687	-1686
1688	-1662
1689	-1644
1690	-1626
1691	-1636
1692	-1644
1693	-1660
1694	-1660
1695	-1652
1696	-1628
1697	-1608
1698	-1596
1699	-1586
1700	-1598
1701	-1600
1702	-1600
1703	-1608
1704	-1632
1705	-1654
1706	-1670
1707	-1688
1708	-1714
1709	-1736
1710	-1744
1711	-1766
1712	-1776
1713	-1786
1714	-1804
1715	-1816
1716	-1824
1717	-1830
1718	-1840
1719	-1830
1720	-1802
1721	-1784
1722	-1752
1723	-1728
1724	-1708
1725	-1722
1726	-1730
1727	-1738
1728	-1748
1729	-1744
1730	-1734
1731	-1718
1732	-1724
1733	-1730
1734	-1716
1735	-1702
1736	-1700
1737	-1688
1738	-1674
1739	-1640
1740	-1640
1741	-1628
1742	-1606
1743	-1592
1744	-1592
1745	-1586
1746	-1574
1747	-1570
1748	-1570
1749	-1570
1750	-1560
1751	-1540
1752	-1524
1753	-1514
1754	-1502
1755	-1482
1756	-1444
1757	-1408
1758	-1378
1759	-1368
1760	-1358
1761	-1340
1762	-1308
1763	-1294
1764	-1274
1765	-1246
1766	-1208
1767	-1170
1768	-1136
1769	-1118
1770	-1108
1771	-1098
1772	-1082
1773	-1082
1774	-1080
1775	-1084
1776	-1082
1777	-1068
1778	-1042
1779	-1014
1780	-988
1781	-960
1782	-950
1783	-948
1784	-936
1785	-936
1786	-940
1787	-942
1788	-948
1789	-944
1790	-956
1791	-962
1792	-958
1793	-962
1794	-962
1795	-952
1796	-950
1797	-934
1798	-924
1799	-920
1800	-922
1801	-916
1802	-918
1803	-924
1804	-932
1805	-932
1806	-936
1807	-908
1808	-886
1809	-876
1810	-852
1811	-838
1812	-824
1813	-800
1814	-752
1815	-730
1816	-698
1817	-700
1818	-700
1819	-688
1820	-674
1821	-656
1822	-656
1823	-656
1824	-652
1825	-666
1826	-684
1827	-692
1828	-694
1829	-690
1830	-700
1831	-704
1832	-716
1833	-732
1834	-762
1835	-772
1836	-784
1837	-794
1838	-810
1839	-838
1840	-898
1841	-956
1842	-1014
1843	-1078
1844	-1130
1845	-1184
1846	-1234
1847	-1288
1848	-1334
1849	-1382
1850	-1434
1851	-1474
1852	-1502
1853	-1536
1854	-1558
1855	-1586
1856	-1616
1857	-1650
1858	-1672
1859	-1700
1860	-1730
1861	-1756
1862	-1770
1863	-1768
1864	-1770
1865	-1762
1866	-1748
1867	-1734
1868	-1732
1869	-1726
1870	-1722
1871	-1712
1872	-1726
1873	-1736
1874	-1772
1875	-1826
1876	-1866
1877	-1898
1878	-1926
1879	-1944
1880	-1960
1881	-1974
1882	-1988
1883	-2014
1884	-2028
1885	-2058
1886	-2064
1887	-2072
1888	-2096
1889	-2132
1890	-2160
1891	-2186
1892	-2212
1893	-2228
1894	-2240
1895	-2244
1896	-2256
1897	-2266
1898	-2288
1899	-2312
1900	-2334
1901	-2346
1902	-2336
1903	-2336
1904	-2328
1905	-2318
1906	-2308
1907	-2314
1908	-2332
1909	-2356
1910	-2382
1911	-2426
1912	-2456
1913	-2502
1914	-2546
1915	-2584
1916	-2632
1917	-2670
1918	-2702
1919	-2744
1920	-2770
1921	-2792
1922	-2808
1923	-2812
1924	-2810
1925	-2796
1926	-2796
1927	-2792
1928	-2788
1929	-2774
1930	-2792
1931	-2798
1932	-2812
1933	-2834
1934	-2850
1935	-2838
1936	-2828
1937	-2814
1938	-2822
1939	-2818
1940	-2824
1941	-2824
1942	-2824
1943	-2824
1944	-2822
1945	-2816
1946	-2818
1947	-2816
1948	-2816
1949	-2820
1950	-2832
1951	-2830
1952	-2840
1953	-2840
1954	-2838
1955	-2820
1956	-2790
1957	-2758
1958	-2738
1959	-2704
1960	-2664
1961	-2620
1962	-2588
1963	-2560
1964	-2534
1965	-2498
1966	-2460
1967	-2434
1968	-2412
1969	-2388
1970	-2356
1971	-2332
1972	-2324
1973	-2318
1974	-2308
1975	-2296
1976	-2282
1977	-2298
1978	-2294
1979	-2294
1980	-2286
1981	-2294
1982	-2300
1983	-2316
1984	-2356
1985	-2408
1986	-2458
1987	-2496
1988	-2528
1989	-2560
1990	-2592
1991	-2620
1992	-2630
1993	-2650
1994	-2666
1995	-2674
1996	-2700
1997	-2728
1998	-2760
1999	-2794
2000	-2822
2001	-2870
2002	-2924
2003	-2976
2004	-3018
2005	-3072
2006	-3124
2007	-3170
2008	-3206
2009	-3244
2010	-3272
2011	-3278
2012	-3292
2013	-3296
2014	-3288
2015	-3300
2016	-3320
2017	-3340
2018	-3360
2019	-3374
2020	-3380
2021	-3400
2022	-3410
2023	-3414
2024	-3420
2025	-3424
2026	-3420
2027	-3406
2028	-3406
2029	-3406
2030	-3394
2031	-3384
2032	-3362
2033	-3324
2034	-3290
2035	-3240
2036	-3192
2037	-3138
2038	-3084
2039	-3040
2040	-2980
2041	-2932
2042	-2886
2043	-2822
2044	-2754
2045	-2688
2046	-2612
2047	-2538
2048	-2456
2049	-2402
2050	-2348
2051	-2318
2052	-2278
2053	-2262
2054	-2244
2055	-2226
2056	-2210
2057	-2184
2058	-2172
2059	-2158
2060	-2142
2061	-2130
2062	-2138
2063	-2130
2064	-2110
2065	-2108
2066	-2104
2067	-2100
2068	-2084
2069	-2054
2070	-2034
2071	-2020
2072	-2014
2073	-2012
2074	-2032
2075	-2050
2076	-2060
2077	-2066
2078	-2086
2079	-2104
2080	-2114
2081	-2138
2082	-2164
2083	-2188
2084	-2220
2085	-2266
2086	-2304
2087	-2336
2088	-2366
2089	-2384
2090	-2400
2091	-2416
2092	-2428
2093	-2426
2094	-2434
2095	-2418
2096	-2418
2097	-2418
2098	-2406
2099	-2380
2100	-2370
2101	-2348
2102	-2344
2103	-2336
2104	-2326
2105	-2320
2106	-2318
2107	-2304
2108	-2308
2109	-2312
2110	-2306
2111	-2314
2112	-2326
2113	-2348
2114	-2358
2115	-2352
2116	-2334
2117	-2326
2118	-2294
2119	-2260
2120	-2214
2121	-2174
2122	-2158
2123	-2148
2124	-2122
2125	-2088
2126	-2064
2127	-2044
2128	-2006
2129	-1958
2130	-1918
2131	-1870
2132	-1824
2133	-1764
2134	-1726
2135	-1672
2136	-1606
2137	-1548
2138	-1504
2139	-1444
2140	-1396
2141	-1368
2142	-1356
2143	-1354
2144	-1366
2145	-1376
2146	-1372
2147	-1370
2148	-1374
2149	-1370
2150	-1360
2151	-1348
2152	-1338
2153	-1344
2154	-1346
2155	-1348
2156	-1356
2157	-1350
2158	-1350
2159	-1350
2160	-1370
2161	-1400
2162	-1424
2163	-1452
2164	-1488
2165	-1536
2166	-1586
2167	-1652
2168	-1722
2169	-1790
2170	-1856
2171	-1922
2172	-1978
2173	-2022
2174	-2068
2175	-2124
2176	-2188
2177	-2278
2178	-2356
2179	-2438
2180	-2516
2181	-2602
2182	-2678
2183	-2746
2184	-2800
2185	-2852
2186	-2886
2187	-2904
2188	-2930
2189	-2938
2190	-2952
2191	-2952
2192	-2962
2193	-2970
2194	-2978
2195	-3008
2196	-3046
2197	-3086
2198	-3120
2199	-3152
2200	-3192
2201	-3228
2202	-3276
2203	-3332
2204	-3384
2205	-3416
2206	-3430
2207	-3432
2208	-3438
2209	-3460
2210	-3456
2211	-3440
2212	-3436
2213	-3442
2214	-3456
2215	-3462
2216	-3466
2217	-3480
2218	-3502
2219	-3526
2220	-3544
2221	-3574
2222	-3580
2223	-3592
2224	-3598
2225	-3608
2226	-3614
2227	-3608
2228	-3606
2229	-3602
2230	-3594
2231	-3598
2232	-3594
2233	-3586
2234	-3594
2235	-3616
2236	-3632
2237	-3652
2238	-3646
2239	-3638
2240	-3656
2241	-3672
2242	-3706
2243	-3726
2244	-3744
2245	-3782
2246	-3820
2247	-3860
2248	-3874
2249	-3890
2250	-3898
2251	-3902
2252	-3888
2253	-3876
2254	-3844
2255	-3802
2256	-3784
2257	-3776
2258	-3758
2259	-3742
2260	-3720
2261	-3702
2262	-3680
2263	-3660
2264	-3628
2265	-3598
2266	-3558
2267	-3536
2268	-3524
2269	-3520
2270	-3516
2271	-3518
2272	-3534
2273	-3560
2274	-3594
2275	-3632
2276	-3662
2277	-3678
2278	-3700
2279	-3720
2280	-3724
2281	-3712
2282	-3692
2283	-3672
2284	-3648
2285	-3608
2286	-3562
2287	-3522
2288	-3480
2289	-3416
2290	-3356
2291	-3290
2292	-3224
2293	-3160
2294	-3094
2295	-3024
2296	-2966
2297	-2904
2298	-2848
2299	-2790
2300	-2748
2301	-2716
2302	-2694
2303	-2668
2304	-2626
2305	-2582
2306	-2556
2307	-2534
2308	-2516
2309	-2512
2310	-2506
2311	-2504
2312	-2516
2313	-2522
2314	-2518
2315	-2534
2316	-2534
2317	-2526
2318	-2506
2319	-2496
2320	-2478
2321	-2420
2322	-2352
2323	-2290
2324	-2242
2325	-2212
2326	-2168
2327	-2116
2328	-2068
2329	-2018
2330	-1976
2331	-1940
2332	-1928
2333	-1938
2334	-1922
2335	-1898
2336	-1870
2337	-1842
2338	-1818
2339	-1798
2340	-1792
2341	-1780
2342	-1756
2343	-1726
2344	-1668
2345	-1596
2346	-1504
2347	-1430
2348	-1348
2349	-1272
2350	-1204
2351	-1152
2352	-1102
2353	-1062
2354	-1024
2355	-986
2356	-934
2357	-890
2358	-852
2359	-808
2360	-776
2361	-768
2362	-776
2363	-766
2364	-756
2365	-750
2366	-750
2367	-758
2368	-766
2369	-774
2370	-776
2371	-768
2372	-760
2373	-746
2374	-728
2375	-702
2376	-692
2377	-686
2378	-688
2379	-682
2380	-672
2381	-656
2382	-636
2383	-610
2384	-578
2385	-538
2386	-500
2387	-474
2388	-454
2389	-446
2390	-430
2391	-406
2392	-390
2393	-378
2394	-370
2395	-372
2396	-396
2397	-400
2398	-412
2399	-412
2400	-406
2401	-400
2402	-374
2403	-342
2404	-312
2405	-272
2406	-228
2407	-190
2408	-148
2409	-116
2410	-98
2411	-84
2412	-96
2413	-106
2414	-122
2415	-130
2416	-136
2417	-148
2418	-180
2419	-214
2420	-230
2421	-228
2422	-252
2423	-270
